description,id,intitule,rome_code,rome_libelle,appellation_libelle,type_contrat,nature_contrat,experience_exigee,experience_libelle,lieu_libelle,code_postal,commune,latitude,longitude,salaire_libelle,salaire_min,salaire_max,salaire_unite,duree_travail,alternance,nombre_postes,nom_entreprise,secteur_activite,date_creation,date_actualisation,salaire_extrait
"MASTELLOTTO TP, acteur majeur des Travaux Publics, a su s'imposer sur le territoire Normand auprès des marchés publics et privés pour des travaux alliant des compétences diversifiées, telles que le terrassement, l'enrobés, la voirie ou l'assainissement.

Avec nos deux agences situées à Caen et à Cherbourg, nous proposons une plus grande flexibilité et réactivité à nos clients, de l'étude du projet à l'élaboration des travaux.

Nous vous offrons l'opportunité d'intégrer une entreprise à taille humaine et en forte croissance avec pour ambition de vous faire évoluer et d'être épanoui(e) dans vos missions.

Vous êtes passionné(e) par les chiffres et les défis techniques ? Nous avons une opportunité pour vous ! Rejoignez-nous en tant qu'Ingénieur d'Études de Prix (H/F) en CDI sur notre site de Saint-Joseph (50).
Rattaché(e) au Responsable Bureau d'Études et en tant que membre clé de notre Bureau d'Études, vous élaborez des réponses percutantes aux appels d'offres publics ou marchés privés.

Vos missions comprendront : 

L'analyse du dossier : 

- Étudier les dossiers de consultation ;
- Participer à la réflexion sur le projet ; 
- Donner son avis technique sur le cahier des charges ; 
- Etudier et rédiger un rapport succinct des pièces.

Le traitement du dossier : 

- Établir les métrés ; 
- Consulter les fournisseurs et sous-traitants ; 
- Déterminer le coût des travaux, des moyens humains, des matériels et matériaux nécessaires ; 
- Chiffrer les devis et renseigner les documents relatifs à l'appel d'offre ; 
- Rédiger le mémoire technique et le planning.

Les relations extérieures : 

- Recevoir et transmettre des informations ;
- Travailler en collaboration avec le Responsable Laboratoire sur la proposition de variantes ;
- Travailler en collaboration avec le Conducteur et le Directeur de Travaux ; 
- Être un interlocuteur clé pour nos clients et partenaires.

Profil recherché :

Issu(e) d'une formation Bac +2 à Bac +5, filière étude de prix, conduite de travaux ou Travaux Publics, vous justifiez d'une expérience confirmée de 2 ans minimum sur un poste similaire.

Vous faites preuve d'autonomie dans la prise en charge des dossiers complet de A à Z et avez de bonnes connaissances des chantiers et des rôles des différents intervenants.


Informations complémentaires :

Ce que nous vous proposons : 

- Un CDI à temps plein sur notre agence de Saint-Joseph (50) ;
- Une base du contrat à 38h hebdomadaires ;
- Une rémunération à définir selon votre profil et votre expérience (Tranche comprise entre 2 500€ et 3 500€ bruts) ;
- Des avantages : Carte restaurant d'un montant de 11,52€ par jour de travail, mutuelle familiale, CSE attractif (chèques cadeaux, jeux concours, réduction chez nos partenaires.), et participation aux bénéfices.

Prise de poste : dès que possible

Notre processus de recrutement : 

1) Étude et préqualification des CV par le service RH. 
2) Transmission des candidatures retenues aux opérationnels (Directeur d'Agence, Directeur Travaux, Conducteur Travaux). 
3) Entretien téléphonique (15-20 min) avec les profils présélectionnés. 
4) Rédaction et présentation du compte rendu aux opérationnels.
5) Si validation, organisation d'un second entretien en agence avec le Directeur Travaux ou le Directeur d'Agence. 

Vous vous reconnaissez dans cette offre ? Faites-nous parvenir votre CV par mail

La politique d'embauche de MASTELLOTTO vise à améliorer la représentation des femmes au sein de ses effectifs et confirme son engagement en faveur de la diversité et du handicap.",203LNHZ,Ingénieur d'études de prix (H/F),F1120,Economiste de la construction,Technicien / Technicienne études de prix BTP,CDI,Contrat travail,E,1 An(s),50 - ST JOSEPH,50700,50498,49.533262,-1.527049,Mensuel de 2000.0 Euros sur 12.0 mois,,,,"38H/semaine
Travail en journée",False,1,MASTELLOTTO,Construction de routes et autoroutes,2026-02-02T10:02:05.367Z,2026-02-19T10:59:09.270Z,30000.0
"Manpower CABINET DE RECRUTEMENT D'ORLEANS recherche pour son client, un acteur du secteur de l'immobilier, un Conseiller en économie sociale et familiale (H/F) 
- Réaliser des évaluations sociales pour préparer les commissions d'attribution et examiner les situations d'occupation des logements.
- Intégrer la dimension sociale dans la gestion locative en veillant à la solvabilité des locataires, en maintenant un suivi régulier de leur situation personnelle, professionnelle et budgétaire, afin de favoriser le paiement du loyer et l'accès aux aides.
- Participer au recouvrement des impayés en analysant les listes de débiteurs, en proposant des plans d'apurement et en suivant l'évolution des dettes et accords de règlement.
- Accompagner le parcours résidentiel des locataires en proposant des solutions adaptées (aménagement, échange, amélioration du logement), en contribuant à la résolution des conflits de voisinage et en sensibilisant à l'hygiène et à l'entretien du logement.
- Assurer l'accompagnement lors des opérations de relogement et soutenir les locataires dans les situations particulières nécessitant un suivi social.
Titulaire du Diplôme d'état en économie sociale et familiale, vous aimez le contact humain et êtes à l'écoute des clients.
Vous avez une capacité d'adaptation et un bon sens relationnel face à des interlocuteurs multiples.
Déplacements réguliers sur le secteur attribué. (Véhicule de service à disposition).

Dans le cadre de sa politique diversité, Manpower étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap

Contrat : CDI

Expérience : 2 ans

Salaire : 2 300 à 2 400 € par mois sur 13 mois

Date de début : Dès que possible",9737780,Conseiller en économie sociale et familiale (H/F),K1225,Conseiller / Conseillère en économie sociale et familiale (CESF),Conseiller / Conseillère en économie sociale et familiale,CDI,Contrat travail,D,Débutant accepté,45 - Châlette-sur-Loing,45120,45068,48.014839,2.731875,,,,,"
Travail en journée",False,1,,,2026-03-01T07:03:22.000Z,2026-03-01T07:03:22.000Z,28800.0
"RESPONSABILITÉS : 

Rattaché(e) au responsable du pôle Entreprises et Territoires de Loire-Atlantique, vous accompagnerez le développement économique des territoires en soutenant les porteurs de projets, les entreprises artisanales et les collectivités locales. Au quotidien, vos missions seront les suivantes:
 • Apporter un appui aux collectivités territoriales afin de positionner la CMA comme acteur clé du développement économique local ;
 • Assurer une veille et aller à la rencontre des partenaires et acteurs économiques mais aussi des institutions publiques ou des entreprises pour proposer des actions en lien avec leurs besoins;
 • Accompagner les entreprises artisanales grâce à du conseil sur diverses thématiques (stratégie, gestion, numérique, ...). Au besoin, vous réorientez auprès de nos conseillers experts. Vous les orientez également vers les dispositifs d'aide et d'accompagnements existants ;
 • Animer des actions collectives d'information et de promotion de l'offre de service sur le territoire ;
 • Assister le responsable de service dans l'animation et la structuration des collaborations pour renforcer l'offre de services CMA.
Conditions de contrat:
 • CDD 1 an (renouvelable)
 • Statut Cadre - temps plein
 • Rémunération: à partir de 2240€ brut/mensuel + 13ème mois
 • Avantages: 16 à 19 jours de RTT, mutuelle familiale prise en charge à 70%, remboursement abonnement de transport à 75%, ticket restaurant

PROFIL RECHERCHÉ : 

Vous disposez d'une formation de niveau Bac+3 à 5 en économie, gestion d'entreprise ou développement local. Vous justifiez d'une expérience en conseil d'entreprises ou sur un poste similaire au sein d'une collectivité locale, d'un organisme consulaire ou d'une agence de développement.
Votre parcours vous permet d'appréhender le fonctionnement et l'environnement de la TPE artisanale, ainsi que des politiques territoriales.
Vous êtes reconnu(e) pour votre aisance relationnelle et votre fibre commerciale. Vous savez travailler en réseau et développer des partenariats. Votre enthousiasme en complément, vous serez particulièrement à l'aise dans la promotion et l'animation du territoire.
Également, vous faites preuve de curiosité et de créativité. Vous êtes en mesure de vous montrer force de proposition et proactif face aux problématiques posées par vos interlocuteurs.",9585125,Conseiller développement économique et territorial H/F,K1802,Chargé / Chargée de développement économique et local,Chargé / Chargée de développement économique,CDD,Contrat travail,E,Expérience exigée,44 - Sainte-Luce-sur-Loire,44980,44172,47.247974,-1.483259,Mensuel de 2184.0 Euros à 2738.0 Euros,,,,"35H/semaine
Travail en journée",False,1,CMA Pays de la Loire,,2026-02-25T03:31:26.000Z,2026-02-25T03:31:26.000Z,26880.0
"Vous êtes consultant

·e ou souhaitez le devenir ? Vous souhaitez apporter du sens à votre métier ? Le dialogue social vous intéresse ?


Rejoignez les 350 consultant

·e

·s du cabinet Syndex, cabinet d’expertise pour les représentant

·e

·s des salarié

·e

·s depuis 50 ans.  

Implanté sur tout le territoire français y compris en outre-mer avec 19 sites, et en Europe à travers 8 implantations, Syndex conseille et accompagne les représentant

·e

·s du personnel dans leurs missions de défense des intérêts des salarié

·e

·s que ce soit sur le volet social ou économique.  

Pour accompagner notre dynamique de croissance, nous recrutons plusieurs consultant

·e

·s en CDI basé e à Paris.
 
Vos missions :
Basé

·e à Paris et au sein de notre département spécialiste des services financiers (banque, assurance, protection sociale, courtage, …), votre mission principale est de conseiller et accompagner nos clients, élu

·es de CSE et organisations syndicales, pour leur offrir une vision cohérente de la situation de leur entreprise. Vous leur donnez ainsi les moyens d’agir dans le cadre d’un dialogue social équilibré.

Intégré e dans une équipe de consultant

·es, vos missions sont les suivantes :
 * Analyser la situation de l’entreprise via des données économiques, financières, sociales et stratégiques et des entretiens avec les différents acteurs (élu

·es et directions),
 * Rédiger des notes de synthèse et des rapports,
 * Présenter vos conclusions aux élu

·es et en assemblée plénière,
 * Construire et animer la relation client : suivi, conseils et échanges réguliers pendant et en dehors de la mission,
 * A terme, piloter des missions de diagnostics stratégiques, économiques, financiers et sociaux.


Nous rejoindre, c’est :
 * Donner du sens à votre travail
 * Rejoindre un modèle d'organisation atypique (scop) visant à un environnement de travail épanouissant, où l'autonomie de chacun

·e est encouragée
 * Intégrer un cabinet de conseil portant une attention particulière à un équilibre vie personnelle/vie professionnelle dans un contexte où la saisonnalité marquée de notre activité implique des rythmes de travail qui peuvent être ponctuellement intensifs
 * Une organisation du travail hybride mêlant télétravail et présence sur site
 * Vous permettre de vous impliquer dans la gouvernance de Syndex grâce à un fonctionnement démocratique
 * Avoir un poste polyvalent et varié favorisé par une formation continue


Quelques aspects pratiques :
 * Contrat : CDI
 * Statut : Cadre
 * Temps de travail : forfait annuel à 197 jours par an
 * Salaire : fourchette allant de 40 à 70 K€ de fixe en fonction des profils + variable
 * Avantages : PEE, participation (part travail), mutuelle, primes annuelles, tickets restaurant, CET …
 * Localisation : 22 rue pajol, 75018 Paris
 * Déplacements régionaux (déplacements à la journée)

 
De formation supérieure (université, IEP, école de commerce, d’ingénieur, de l’expertise comptable, …), vous avez idéalement une expérience d’au moins 2 ans en entreprise (conseil, gestion financière d’entreprise, …) ou dans le secteur associatif ou syndical.

Compétences recherchées :
 * Compétences en analyse économique et financière
 * Capacité à prendre de la hauteur et à adopter une posture de conseil
 * Bonnes capacités rédactionnelles et aisance relationnelle
 * Capacité à gérer des charges de travail fluctuantes et importantes à certaines périodes
 * Excel (TCD) et Powerpoint


Les étapes du processus de recrutement :
 * 1 premier échange téléphonique avec Flavie Carsoule ou Alimata Fofana
 * 1 entretien RH en visio
 * 1 entretien technique (1 RH et 1 futur

·e collègue)
 * 1 entretien avec vos futur

·es responsables opérationnel

·les


TOUTES LES CANDIDATURES SERONT EXAMINÉES
Dans le cadre du processus de recrutement, Syndex s’engage à examiner avec attention chaque candidature de manière objective, sans la moindre discrimination conformément à l’article L1132-1 du Code du Travail, sur le seul critère de conformité aux compétences demandées pour le poste. ",9317320,Consultant·e économique et social - Services Financiers H/F,M1855,Développeur / Développeuse web,Développeur / Développeuse full-stack,CDI,Contrat travail,E,6 An(s),75 - Paris 18e Arrondissement,75018,75118,48.89201,2.344384,Annuel de 35000.0 Euros à 40000.0 Euros,,,,"
Travail en journée",False,1,,,2026-02-19T22:15:18.000Z,2026-02-25T22:15:54.000Z,70000.0
" Envie de rejoindre une Fondation qui prend soin des autres. et de vous ? 
En quête d'une aventure humaine et d'un métier qui donne du sens à votre quotidien ? 
Rejoignez-nous, en tant que conseiller en économie sociale et familiale H/F ! 
Parmi les avantages de notre Établissement d'accueil médicalisé : 
&#128640; Développement professionnel:  
Un réel accompagnement au développement de vos compétences (Centre de formation interne, Dispositif de Formation Permanente, financement aux formations diplômantes127973; Vie à l'EAM : 
Parking gratuit/évènements festifs organisés tout au long de l'année, Restauration sur place
&#128176; Avantages financiers:  
Reprise de votre ancienneté à 100% / Primes de cooptation et décentralisée 
&#129505; Fonctionnement et congés: 
09 jours de congés trimestriels
L'équipe qui vous attend :  
Pluridisciplinaire, et pleine d'énergie, l'équipe de l'EAM vous offre un environnement de travail varié, stimulant et enrichissant, avec une réflexion éthique au cœur de nos pratiques.
Votre mission, si vous l'acceptez : 
Assurer le lien avec les mandataires judiciaires : suivi des mesures de protection, renouvellements MDPH, organisation des visites, démarches administratives
Accompagner les résidents dans leur inclusion et autonomie : logement, budget, mobilité, insertion professionnelle (stages.), organisation des vacances et animation d'ateliers
Participer à la commission d'admission et de réorientation : réception et traitement des demandes, organisation des visites, préparation des admissions et présentation des dossiers aux équipes.
Et si c'était vous ? 
Diplômé(e) du diplôme de Conseiller en économie sociale et familiale, éducateur spécialisé, assistant de service social ou équivalent.
Vous savez faire preuve de bienveillance, empathie et rigueur. 
Vous aimez partager des moments conviviaux en équipe et vous sentir utile, alors votre place est parmi nous ! 
Et nous ?  
Nos établissements en Haute-SavoieUne MECS (Maison d'Enfants à Caractère Social) en habitats diffus sur l'agglomération d'Annemasse, accueillant 186 enfants en internat, accueil de jour ou famille d'accueilUn Établissement d'Accueil Médicalisé (EAM) situé à Monnetier-Mornex, accompagnant 64 adultes en situation de handicap psychique.
Nous appartenons à la Fondation Cognacq-Jay qui gère 13 établissements dans les secteurs sanitaires, sociaux, médicaux-sociaux et éducatifs. Pour en savoir plus, cliquez ici https://www.cognacq-jay.fr/ 
Détails du poste :
Nature du contrat et Statut : CDI, non cadre, temps plein (35H)
Date de début du contrat : Dès que possible
Convention-collective : Convention collective 51
Rémunération à partir de 2 490€ brut par mois
 Votre candidature pourra être étudiée avec attention dès réception de votre CV et de votre lettre de motivation. 
Si vous souhaitez évoluer au sein d'une structure avec des professionnels forces de proposition et porter des projets innovants, n'hésitez plus et postulez !",9259917,Conseiller / Conseillère en économie sociale et familiale (H/F),K1225,Conseiller / Conseillère en économie sociale et familiale (CESF),Conseiller / Conseillère en économie sociale et familiale,CDI,Contrat travail,E,1 An(s),74 - Monnetier-Mornex,74560,74185,46.161385,6.227937,,,,,,False,1,,,2026-02-18T21:28:20.000Z,2026-02-18T21:28:20.000Z,29880.0
"Notre client est une société spécialisée dans le désamiantage, la démolition, la dépollution et l'économie circulaire.
Dans le cadre de son développement, notre client recrute Responsable chantier économie circulaire H/F pour l'une de ses agences. 


Quel sera votre rôle ? 
Rattaché(e) à la Direction, vous êtes le garant de la conception, de la préparation et du pilotage des projets en économie circulaire, depuis les phases d'études jusqu'au lancement opérationnel des chantiers. 
Vous intervenez comme référent technique et stratégique, en lien étroit avec les équipes travaux, commerciales et la direction.

Pilotage des études et préparation des chantiers
-	Encadrer et piloter les études techniques et économiques des projets à forte valeur stratégique.
-	Analyser les dossiers d'appels d'offres (techniques, financiers, environnementaux).
-	Définir les solutions techniques optimisées intégrant les principes de l'économie circulaire (réemploi, valorisation des matériaux, réduction des impacts).
-	Élaborer les mémoires techniques, notes méthodologiques et pièces d'engagement.
-	Participer aux visites de sites et aux diagnostics préalables lorsque nécessaire.
-	Valider les hypothèses techniques, les budgets et les plannings prévisionnels.

Coordination technique et accompagnement opérationnel
-	Assurer la transmission et l'accompagnement des équipes travaux lors du démarrage des chantiers.
-	Être l'interface entre le Bureau d'Études, les équipes chantier et la Direction.
-	Apporter un appui technique tout au long de l'exécution des projets.
-	Intervenir sur les situations complexes ou sensibles (techniques, organisationnelles, contractuelles).
-	Veiller au respect des engagements qualité, coûts, délais et performances environnementales.

Développement et stratégie projets
-	Contribuer à la définition de la stratégie de développement des projets en économie circulaire.
-	Identifier et prioriser les opportunités en cohérence avec les objectifs de l'agence.
-	Participer aux soutenances et aux négociations techniques et financières.
-	Développer des relations durables avec les partenaires, maîtres d'ouvrage et acteurs de la filière économie circulaire.

		
	Profil recherché :
-	Vous justifiez d'une expérience significative sur un poste similaire, idéalement acquise dans un environnement à forte composante technique.
-	Vous disposez de solides compétences en stratégie commerciale et en négociation, avec une réelle capacité à défendre des positions à enjeux.
-	Vous savez piloter des dossiers complexes, arbitrer les priorités et mener plusieurs projets de front.
-	Doté(e) d'excellentes qualités relationnelles, rédactionnelles et de communication, vous interagissez efficacement avec des interlocuteurs variés.
-	Autonome, rigoureux(se) et engagé(e), vous faites preuve d'un fort sens des responsabilités et de l'initiative.

Autres informations :
Date de début : dès que possible
Lieu : Chassieu 69
Durée : CDI 
Rémunération : A partir de 45KEUR - selon profil et expérience

",8433579,Responsable chantier économie circulaire H/F,F1202,Chef / Cheffe de chantier bâtiment,Responsable de chantier,CDI,Contrat travail,E,2 An(s),69 - Chassieu,69680,69271,45.743474,4.972524,Annuel de 45000.0 Euros à 60000.0 Euros,,,,"
Travail en journée",False,1,CRIT EXPERTS ET CADRES LYON,Activités des agences de travail temporaire,2026-01-29T14:42:22.000Z,2026-01-29T14:42:22.000Z,45000.0
"Descriptif du poste:


En tant que Directeur Stratégie et Développement (H/F) pour cette industrie près d'Arras, vos principales missions seront les suivantes :

Définition de la stratégie de croissance :
* Concevoir le plan stratégique
* Identifier les segments cibles et les relais de croissance
* Définir le positionnement marché
* Piloter la construction de la marque
* Élaborer le modèle économique et la politique de pricing
* Contribuer à la roadmap produit avec les équipes techniques



Structurer le modèle de développement :
* Définir l'architecture du modèle de distribution
* Mettre en place les partenariats stratégiques (BTP, assureurs, intégrateurs, collectivités.)
* Piloter le déploiement national, puis européen
* Formaliser les cadres contractuels et les standards de partenariat



Piloter le lancement commercial :
* Orchestrer le go-to-market
* Développer les outils, supports et argumentaires commerciaux
* Contribuer au positionnement marketing
* Assurer une présence terrain pour accompagner les partenaires



Construire et animer la future Direction Business :
* Mettre en place les outils de pilotage
* Recruter et structurer progressivement l'équipe Business
* Piloter les indicateurs de performance et assurer le reporting stratégique auprès de la direction

Fixe entre 70 et 80k selon le profil.

20 à 30% de variable.

Véhicule de fonction.

Autres avantages.

Poste évolutif vers une fonction de direction générale ou de business unit.

Profil recherché:


Issu(e) d'une formation Bac+5 école de commerce ou d'ingénieur, vous disposez d'expériences en conseil en stratégie ou en développement stratégique/commercial dans un environnement industriel ou technologique.

Vous maîtrisez les enjeux de structuration, de positionnement marché et de construction de business model, idéalement dans des secteurs comme le BTP, l'assurance, les équipements techniques ou le climat. Doté(e) d'une forte vision stratégique, vous alliez sens du terrain, leadership naturel, capacité de négociation et culture industrielle.

Autonome, analytique et orienté(e) résultats, vous savez porter un projet de croissance et construire une activité from scratch.",9670855,Directeur Stratégie & Développement F/H - Commercial (H/F),K1809,Responsable de développement territorial,Directeur / Directrice développement économique,CDI,Contrat travail,D,Débutant accepté,59 - Lille,59000,59350,50.631029,3.022938,,,,,,False,1,MICHAEL PAGE INTERNATIONAL FRANCE,Activités de soutien aux autres industries extractives,2026-02-27T03:33:47.000Z,2026-03-02T04:48:40.000Z,80000.0
"Notre client est un acteur reconnu dans le secteur du bâtiment et de la construction, spécialisé dans les installations électriques et les systèmes de courants faibles et forts. 
 L'entreprise évolue au cœur de projets d'envergure en environnement tertiaire, industriel et aéroportuaire sur des opérations de 5 à 10M€.  Dans le cadre du développement de ses activités, est à la recherche d'un responsable d'affaires expert du courant fort pour piloter les macro-lots sur des opérations en milieu contraint. Poste de chef de groupe à terme, avec le pilotage de l'ensemble des opérations travaux en électricité est attendu à moyen termeEn tant que responsable d'affaires CFO/CFA (H/F), vous aurez les responsabilités suivanteslaborer les réponses aux appels d'offres en collaboration avec les équipes de chiffrage.
Consulter les fournisseurs et sous-traitants pour établir les propositions commerciales.
Chiffrer les travaux et analyser les solutions techniques les plus adaptées.
Superviser la réalisation des études en lien avec le Bureau d'Études d'Exécution.
Piloter le budget et les plannings des affaires afin de garantir rentabilité, qualité et conformité.
Préparer les chantiers et diriger la phase d'exécution en coordination avec les équipes internes.
Assurer le management opérationnel des chef·fe·s de chantier, chef·fe·s d'équipe et technicien·ne·s.
Garantir la sécurité des interventions et la disponibilité des moyens pour les équipes.
Être l'interlocuteur·rice technique privilégié·e des clients et recommander des solutions innovantes.
Encadrer les opérations de réception, gérer les levées de réserves et assurer la conformité finale.
Mettre en œuvre et suivre le reporting financier et commercial des opérations.
Veiller au respect des normes réglementaires ainsi qu'aux exigences Qualité, Sécurité et EnvironnementContrat : CDI
Rémunération : 50/55K + véhicule de fonction
Avantages : mutuelle, titres-restaurant, participation/intéressement
Environnement autonome et collaboratif
Perspectives d'évolution vers un poste de chef·fe de groupe",9586546,Responsable d'affaires CFO/CFA (H/F),K1225,Conseiller / Conseillère en économie sociale et familiale (CESF),Conseiller / Conseillère en économie sociale et familiale,CDI,Contrat travail,D,Débutant accepté,92 - Puteaux,92800,92062,48.884019,2.237979,,,,,,False,1,,,2026-02-25T03:38:15.000Z,2026-02-25T03:38:15.000Z,55000.0
"Nous recherchons un Chargé d'affaires CFO CFA (H/F) sur Villiers-le-Bâcle (91). Tu assureras la gestion complète des affaires en milieu tertiaire, de la prospection commerciale à la livraison finale du chantier, en passant par la lecture de plans et la gestion quotidienne sur le terrain.Tes futures missions :- Gestion complète des affaires en milieu tertiaire- Prospection commerciale et suivi client- Lecture et interprétation des plans CFO CFA- Gestion de chantiers de travaux neufs et/ou de rénovation- Assurer la coordination entre les différents intervenants sur le chantierOù : Villiers-le-Bâcle (91)Pour combien : 55kEUR brut/anType de contrat : Intérim",9345109,Chargé d'affaires CFO CFA (H/F),K1225,Conseiller / Conseillère en économie sociale et familiale (CESF),Conseiller / Conseillère en économie sociale et familiale,CDI,Contrat travail,D,Débutant accepté,91 - Villiers-le-Bâcle,91190,91679,48.725504,2.12558,,,,,,False,1,,,2026-02-20T07:21:34.000Z,2026-02-24T19:49:39.000Z,55000.0
"Descriptif du poste:


Une mission d'intérêt général
Nos pensions de famille ont pour vocation d'accueillir un public en situation de précarité et de vulnérabilité.
Au quotidien, les équipes veillent à un accueil et à un accompagnement social de qualité.
Accompagé par un agent d'animation que vous encadrerez, vous assurerez de façon autonome la gestion de 2 pensions de famille regroupant 40 logements.
A ce titre, vous serez le garant du bon fonctionnement de la structure.
En tant que Responsable Pension de Famille, agir concrètement pour l'intérêt général.

C'est assurer :
- Le management, l'accompagnement et le suivi de l'activité de 2 agents d'animation
- Un soutien aux résidents dans leur installation (mise à disposition du petit équipement, accompagnement dans leurs achats d'emménagement) et veiller à leur intégration dans la vie collective de la pension de famille ;
- La gestion locative du site : taux d'occupation, entrées-sorties, recouvrement, suivi des impayés. ;
- Le développement, le maintien et le suivi des partenariats associatifs et institutionnels tant dans la résolution de situations individuelles complexes que dans l'organisation d'actions collectives.

C'est contribuer :
- A l'élaboration, la mise en oeuvre et l'évaluation du programme d'actions d'accompagnement d'Adoma (accès aux droits et à la santé, la gestion du logement, la vie en collectivité et la régulation sociale, et la réinsertion au milieu socio-urbain) ;
- A la production du bilan annuel d'activité de la pension de famille et le présenter aux partenaires ;

C'est veiller :
- A l'instauration d'un climat respectueux, prévenir et réguler les conflits ;
- A l'hygiène et la propreté du site et veiller au respect du règlement intérieur ;
- A la sécurité des biens et des personnes, au bon fonctionnement des organes de sécurité des sites et alerter en cas de dysfonctionnement.


Profil recherché:


La bien-être et l'insertion de nos résidents dépend notamment de notre sens du service et de notre écoute.
Si vous aussi, vous souhaitez vous investir dans l'accompagnement social de publics fragiles, avec en plus :
- Un diplôme d'Etat de travail social : conseiller économie sociale ou familiale, éducateur spécialisé
- Une expérience similaire d'au moins 2 ans en gestion locative et sociale et/ou dans le domaine social, l'accueil et l'insertion des publics en difficulté
- Une première expérience en management
- Une capacité à faire preuve de distanciation et à gérer des situations complexes
- Des qualités organisationnelles, relationnelles et une appétence pour le travail de terrain

Postulez !
Lieu : Narbonne
Poste à pourvoir le 11/04/2026 dans le cadre d'un rempalcement d'une durée de 4 mois
Des déplacements seront à prévoir entre 2 pensions de famille. 

Rejoindre Adoma : 
C'est bénéficier d'avantages sociaux :
. Temps de travail 39 h/semaine et 23 RTT/an
. Titres-restaurant
. Mutuelle familiale et prévoyance
. Prestations CSE

C'est aussi intégrer un environnement de travail bienveillant :
. Un management attentif à l'équilibre entre la vie professionnelle et la vie privée
. Une entreprise respectueuse de la diversité et de l'égalité de traitement professionnel entre toutes et tous
. Une expérience riche et apprenante

Votre processus de recrutement se déroulera en 2 étapes :
1. D'abord, une rencontre avec le manager pour échanger sur les missions et votre projet professionnel
2. Un échange avec l'équipe RH

Votre rémunération :
De 28-30K€ selon profil et expérience
Incluant : 13e mois, prime de vacances, prime de participation et intéressement, plan d'épargne salariale, prime annuelle d'objectif.",9036297,"RESPONSABLE PENSION DE FAMILLE - CDD - ADOMA (11) F/H - Activités sanitaires, sociales et culturelles (H/F)",K1225,Conseiller / Conseillère en économie sociale et familiale (CESF),Conseiller / Conseillère en économie sociale et familiale,CDD,Contrat travail,E,2 An(s),11 - Narbonne,11100,11262,43.18522,2.978973,,,,,,False,1,Adoma,Hébergement social pour adultes et familles en difficultés et autre hébergement social,2026-02-12T04:23:42.000Z,2026-02-25T09:39:15.000Z,30000.0
"Orlade C'est LE cabinet de conseil et de formation en gestion de projets. On est présents en France et à l'international, créés par des experts du terrain qui connaissent les besoins des clients sur le bout des doigts. 

Ce qu'on fait - Depuis 2006, On accompagne les clients de A à Z pour transformer leurs projets en succès hors norme, tout ça en toute simplicité. Nos deux équipes, PMO & OP2, interviennent sur des missions stratégiques et opérationnelles dans des secteurs comme l'énergie, les transports, les produits et infrastructures de mobilité, et la défense. 

Pourquoi nous - Choisir Orlade, c'est rejoindre une équipe dynamique et ambitieuse, prête à faire de vos idées de grands succès pour un futur meilleur. 

Pour en savoir plus : https://www.orlade.com/ 

Le poste : 

Vous interviendrez sur des missions de :  

Mise en projet et redressement de performance : diagnostique, mise en place et amélioration de pratiques de gestion de projet (ex. co-planning, gestion du flux de trésorerie et des ressources), gestion de crise (ex. gestion des interfaces et communications, redéfinition du référentiel, animation salle de crise).  

Transformation d'organisation : conduite de changement (ex. Définition d'organisation projet/portefeuille, digitalisation, jalons de maturité), gestion de la performance (ex. processus de décision, S&OP, réduction de temps de développement), déploiement de méthodes (ex. Agile, valeur acquise, etc.).  

Prise en charge de postes clés : direction de programme / projet, PMO, chef de projet, planificateur principal, etc 

Profil recherché : 

Vous êtes notre perle rare si?:  
-Vous êtes diplômé(e) d'un BAC+5 de formation ingénieur ou équivalent, une spécialisation en management de projet serait un plus; 
-Vous possédez idéalement au moins 5 ans d'expérience significative dans un environnement industriel de préférence dans le nucléaire; 
-Planning, pilotage des coûts et délais ne sont plus un secret pour vous, votre aisance vous permet d'animer les réunions d'avancement avec succès et les KPI sont vos meilleurs repères. 

Être Orladien.ne c'est?:  
 Salaire Fixe (Fourchette) à partir de 60K 
 Prime intéressement 
 Revalorisation salariale annuelle 
 8-11 RTT 
 Contrat Cadre forfait Jours 
 Politique de télétravail 
 Ticket resto (60% employeur) 
 Politique QVCT 

Process de recrutement : 
-First Call'(15min): Un échange avec Tifaine, Chargée de recrutement pour s'assurer que votre projet est en adéquation avec ce que nous proposons. 
-Entretien RH visio (30/45min)?: Pour approfondir votre parcours et vous présenter la société, les avantages et faire connaissance. 
-Entretien Manager/opérationnel : Prévoir 2h pour réaliser une étude de cas puis rencontre avec un manager senior pour parler de nos projets ! 
-Entretien Directeur (visio/physique) : Entretien final avec l'un des associés.  
-Offre et intégration : Si tout s'est bien passé, nous vous ferons une offre et vous accueillerons dans notre équipe ! 

«?Chez Orlade, nous valorisons l'inclusion et la diversité : tous nos postes sont ouverts aux personnes RQTH, et nous nous engageons à fournir un environnement de travail accueillant pour chacun, quelle que soit sa situation'»  

Date de début souhaitée : entre septembre et décembre 2024 ",9609923,Expert gestion de projet nucléaire - (H/F),K1802,Chargé / Chargée de développement économique et local,Chargé / Chargée de projet en gestion urbaine de proximité,CDI,Contrat travail,E,5 An(s),92 - Puteaux,92800,92062,48.884019,2.237979,,,,,"
Travail en journée",False,1,,,2026-02-25T11:21:57.000Z,2026-02-25T11:21:57.000Z,60000.0
